lambda1,lambda2,lambda3,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.19050405190255795,0.5291059267562419,0.2803900213412001,"[-1.9543795537506907, -1.954379550511363, -1.9543795736235239]","[[-26.094923102571244, -35571.432196119444, 67652.15214718111], [-35571.432196119444, -178.6141876345475, 11027.189101106529], [67652.15214718111, 11027.189101106529, 94.0452169571266]]","[[0.0008446232519612732, 0.0008446234156678, 0.0008446233482803814], [0.0008446234156678, 0.0008446235793753482, 0.0008446235119874516], [0.0008446233482803814, 0.0008446235119874516, 0.000844623444600327]]",6.64378822265331,109213.1868625576,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4731763947317126,0.48428566974785603,0.042537935520431364,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875087028], [-38642.82937543535, -193.21414687717535, 14389.861914383884], [77285.65875087028, 14389.861914383884, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.90548196282581,123882.48718434368,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3832914551276429,0.48114347971106264,0.13556506516129452,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543478, 77285.65875087057], [-38642.82937543478, -193.21414687717535, 14389.861914384737], [77285.65875087057, 14389.861914384737, 114.59440083156878]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.780628566431979,123882.48718434389,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27924756700160935,0.4595810145215037,0.2611714184768871,"[-1.8850087470902415, -1.8850087348572062, -1.8850087286960537]","[[-10.502441076437918, -29560.291746171995, 56096.01617987763], [-29560.291746171995, -148.5621477213556, 4805.1567070740475], [56096.01617987763, 4805.1567070740475, 72.80487290052733]]","[[0.0009825877633187323, 0.0009825877418491026, 0.0009825877835542985], [0.0009825877418491026, 0.0009825877203803184, 0.0009825877620850926], [0.0009825877835542985, 0.0009825877620850926, 0.0009825878037903006]]",5.201775132727837,89929.71868223204,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.40986835540086064,0.16579948365563388,0.42433216094350557,"[-1.4281609139754476, -1.428160908364395, -1.4281609049635688]","[[24.640567450068218, -7887.080500756909, 15409.960162286538], [-7887.080500756909, -39.78500590006284, -9807.670308538192], [15409.960162286538, -9807.670308538192, 7.127447727110514]]","[[0.0005368163241716613, 0.0005368160343748666, 0.0005368164863880934], [0.0005368160343748666, 0.0005368157445806407, 0.0005368161965932136], [0.0005368164863880934, 0.0005368161965932136, 0.0005368166486084554]]",1.4796373963907918,28137.676816398493,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.29377662608698557,0.16850858009699135,0.537714793816023,"[-1.436691589338688, -1.4366912983145412, -1.4366914380686915]","[[24.68869784016725, -8067.092935375015, 15831.519917890588], [-8067.092935375015, -40.61467176065037, -9831.601965482974], [15831.519917890588, -9831.601965482974, 7.591057795177392]]","[[0.0003321332377363853, 0.0003321334849298916, 0.0003321333603655445], [0.0003321334849298916, 0.00033213373214893694, 0.0003321336075629964], [0.0003321333603655445, 0.0003321336075629964, 0.00033213348299655163]]",1.4397871579133152,28718.51552221993,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0019885671157544547,0.012944908991301983,0.9850665238929436,"[-1.3604360953006358, -1.360436086855507, -1.360436076680602]","[[23.777257021317055, -6526.992008506411, 12932.335957473313], [-6526.992008506411, -32.789005061847476, 0.0], [12932.335957473313, 0.0, 0.0]]","[[6.672082812310413e-05, 6.672095266170675e-05, 6.672097982758704e-05], [6.672095266170675e-05, 6.672107720782889e-05, 6.672110437142474e-05], [6.672097982758704e-05, 6.672110437142474e-05, 6.672113154084465e-05]]",0.5303446629896997,20486.471547558693,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.41576276307361404,0.1130615100954627,0.4711757268309232,"[-1.372456130542169, -1.3724561827340909, -1.372456107545122]","[[23.980838147399908, -6755.111368513837, 13253.45628669737], [-6755.111368513837, -34.08748259640557, -9589.717503521804], [13253.45628669737, -9589.717503521804, 4.751206154241139]]","[[0.0005338522866668157, 0.0005338524193364854, 0.0005338519884010337], [0.0005338524193364854, 0.000533852552007525, 0.000533852121071524], [0.0005338519884010337, 0.000533852121071524, 0.0005338516901369612]]",1.271108132662454,25029.949850021247,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1799029870195035,0.6180063702481363,0.20209064273236027,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717606, 14389.861914384028], [77285.65875087013, 14389.861914384028, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.69717223727772,123882.48718434363,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.550712620734304,0.2699509034990998,0.1793364757665961,"[-1.6461796093731786, -1.6461795863630535, -1.646179568435272]","[[19.355919966007562, -15118.367415824066, 28284.388814439222], [-15118.367415824066, -76.50814826777399, -7205.808734329011], [28284.388814439222, -7205.808734329011, 25.345359185548944]]","[[0.001758766822861118, 0.0017587671475370892, 0.0017587670284335262], [0.0017587671475370892, 0.001758767472216672, 0.0017587673531132165], [0.0017587670284335262, 0.0017587673531132165, 0.0017587672340113973]]",2.856667254479133,46486.53135500149,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3977422403284933,0.3423465372617806,0.2599112224097261,"[-1.7096443526078051, -1.709644368939989, -1.7096443667729506]","[[14.570374686479681, -17996.96478288183, 34284.736691903105], [-17996.96478288183, -90.64360142915042, -5382.295045665231], [34284.736691903105, -5382.295045665231, 34.94787978132052]]","[[0.0008365470223832387, 0.0008365468361219399, 0.0008365467883086759], [0.0008365468361219399, 0.0008365466498617599, 0.0008365466020484978], [0.0008365467883086759, 0.0008365466020484978, 0.0008365465542381744]]",3.1689094575607157,55286.66812793674,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09807293148090933,0.0007059164560828851,0.9012211520630077,"[-1.3432133269564932, -1.3432133113793012, -1.343213351405949]","[[23.43577869580713, -6235.212602790057, 0.0], [-6235.212602790057, -31.34393993826876, -9385.006215757272], [0.0, -9385.006215757272, 0.0]]","[[5.106745008986862e-05, 0.0013995226114568455, 5.106696371519525e-05], [0.0013995226114568455, 0.6559937757319636, 0.001399533878140875], [5.106696371519525e-05, 0.001399533878140875, 5.106647739170256e-05]]",1.7091435821314098,15934.678139889838,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.38583390651249816,0.35826492879097493,0.25590116469652685,"[-1.7380807803377893, -1.7380807676021, -1.7380807660524478]","[[11.733596005386815, -19548.64176849419, 37184.62840392952], [-19548.64176849419, -98.4271680108396, -4207.780782859984], [37184.62840392952, -4207.780782859984, 39.75877522729121]]","[[0.0008655853526847909, 0.0008655860518893539, 0.0008655855587391484], [0.0008655860518893539, 0.0008655867510988263, 0.0008655862579449413], [0.0008655855587391484, 0.0008655862579449413, 0.0008655857647942416]]",3.413806358613977,59708.57738751252,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6371395157722225,0.22469069220612084,0.13816979202165666,"[-1.5611265379000745, -1.5611265022221892, -1.5611264808620529]","[[23.253652458134333, -11841.239154201481, 21900.99398948984], [-11841.239154201481, -60.314856245975434, -8819.261168320907], [21900.99398948984, -8819.261168320907, 15.912057741143215]]","[[0.003195669131712997, 0.00319566972873639, 0.003195670884134978], [0.00319566972873639, 0.0031956703257638463, 0.003195671481162048], [0.003195670884134978, 0.003195671481162048, 0.0031956726365624075]]",2.369690151324087,37353.71643875952,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8834696803194635,0.04310386562267775,0.0734264540578588,"[2.0, 2.0, 2.0]","[[-104.0383614302744, 12518.977134566923, -25037.954269133847], [12518.977134566923, 62.5948856728348, 94959.26257403634], [-25037.954269133847, 94959.26257403634, 20.721737878719892]]","[[0.4233800225657216, 0.3461812620468769, 0.3992233448196824], [0.3461812620468769, 1.6024294070568819, 0.23832040117564404], [0.3992233448196824, 0.23832040117564404, 0.7746104689780905]]",16.282104473221818,140006.37897488257,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5422883292049971,0.2095267468599007,0.2481849239351022,"[-1.4922767764703577, -1.4922767683344764, -1.4922767963965755]","[[24.59033854856081, -9530.02964479758, 18274.46970316899], [-9530.02964479758, -48.250096217470784, -9663.614849418493], [18274.46970316899, -9663.614849418493, 10.788352394290968]]","[[0.0012295203830414735, 0.0012295205432393509, 0.0012295196412116336], [0.0012295205432393509, 0.0012295207034408989, 0.0012295198014130664], [0.0012295196412116336, 0.0012295198014130664, 0.0012295188993894127]]",1.8794510749809799,32192.069970513072,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.023808746547019814,0.24226158439348106,0.7339296690594991,"[-1.4922033584111325, -1.4922033483327635, -1.4922033403854758]","[[24.594508954529815, -9428.62117554604, 18575.57106661865], [-9428.62117554604, -47.35235308518462, -9778.876962931732], [18575.57106661865, -9778.876962931732, 11.008551901863228]]","[[0.00015335502974847895, 0.00015335510188604364, 0.00015335492522499308], [0.00015335510188604364, 0.0001533551740259215, 0.00015335499736356955], [0.00015335492522499308, 0.00015335499736356955, 0.00015335482070296443]]",1.5406239980351157,32544.697157626964,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.41672951744288117,0.5481082974966913,0.03516218506042764,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875086999], [-38642.82937543535, -193.21414687717535, 14389.861914383884], [77285.65875086999, 14389.861914383884, 114.59440083156878]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.387194012089042,123882.48718434332,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13236209358542556,0.0011057232701565097,0.8665321831444178,"[-1.3387286983912878, -1.3387287634036797, -1.338728745031273]","[[23.339584309901795, -6162.081814229623, 0.0], [-6162.081814229623, -30.98474575480772, -9348.734564385593], [0.0, -9348.734564385593, 0.0]]","[[5.7433833935627656e-05, 5.7434757257900496e-05, 5.7434196068335923e-05], [5.7434757257900496e-05, 5.7435680678701454e-05, 5.7435119431207675e-05], [5.7434196068335923e-05, 5.7435119431207675e-05, 5.743455823226513e-05]]",0.45611506974348454,15834.825078663163,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10626402093135308,0.09371904284047217,0.8000169362281748,"[-1.3940702039281136, -1.3940700403298183, -1.3940702550857282]","[[24.30760835731718, -7153.715513121028, 14134.801504053485], [-7153.715513121028, -35.95730251531499, -9712.470964978835], [14134.801504053485, -9712.470964978835, 5.62101149921439]]","[[0.0001792422883132885, 0.00017924238741135677, 0.00017924261625014895], [0.00017924238741135677, 0.0001792424865115194, 0.00017924271535065098], [0.00017924261625014895, 0.00017924271535065098, 0.00017924294419477334]]",1.1933010566299502,26279.31921259823,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.43631933423857516,0.4217033420754385,0.1419773236859863,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875087028], [-38642.82937543507, -193.21414687717535, 14389.86191438417], [77285.65875087028, 14389.86191438417, 114.59440083156807]]","[[0.00018916514649602002, 0.00018916515875856037, 0.0001891651663590309], [0.00018916515875856037, 0.00018916517102110538, 0.00018916517862157533], [0.0001891651663590309, 0.00018916517862157533, 0.00018916518622204585]]",7.4992729636243105,123882.48718434358,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4466873207877064,0.3222944538174523,0.23101822539484124,"[-1.7022958625996003, -1.7022958720851367, -1.7022958656602114]","[[15.187404909067226, -17677.726859313054, 33485.3297938416], [-17677.726859313054, -89.12771390232379, -5581.861131203993], [33485.3297938416, -5581.861131203993, 33.62521409021362]]","[[0.0010520334445470738, 0.0010520333125371775, 0.0010520330800761275], [0.0010520333125371775, 0.0010520331805344589, 0.0010520329480720092], [0.0010520330800761275, 0.0010520329480720092, 0.0010520327156104093]]",3.1626037459495264,54128.2027141803,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2308343317974234,0.3886229876720062,0.3805426805305704,"[-1.6882301397023771, -1.6882300491313058, -1.6882299888160666]","[[16.52929605054112, -16767.63411307206, 32443.440828972427], [-16767.63411307206, -84.27890210837106, -6325.84885966267], [32443.440828972427, -6325.84885966267, 31.956532212927158]]","[[0.0004000532848003708, 0.00040005307669923544, 0.0004000529837337093], [0.00040005307669923544, 0.00040005286860024747, 0.0004000527756329383], [0.0004000529837337093, 0.0004000527756329383, 0.0004000526826682133]]",2.8597455524377575,52416.6189114416,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.40663683508263987,0.42805265824072164,0.16531050667663846,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.82937543521, 77204.75620025695], [-38642.82937543521, -193.21414687717606, 14389.861914384312], [77204.75620025695, 14389.861914384312, 114.15472351264953]]","[[0.0007186657065921293, 0.0007186656562919284, 0.0007186656807705069], [0.0007186656562919284, 0.0007186656059917791, 0.0007186656304702809], [0.0007186656807705069, 0.0007186656304702809, 0.0007186656549489259]]",7.19774148250786,123781.55433332369,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.432970685518577,0.376361548342356,0.19066776613906714,"[-1.8574110128967867, -1.8574110162604034, -1.8574110361428184]","[[-5.717253286686841, -27752.57206496654, 51698.08940633281], [-27752.57206496654, -139.79795217835544, 3102.580383811215], [51698.08940633281, 3102.580383811215, 64.56005621662264]]","[[0.001740455159917554, 0.001740455529612699, 0.0017404552032808417], [0.001740455529612699, 0.0017404558993088437, 0.0017404555729762944], [0.0017404552032808417, 0.0017404555729762944, 0.0017404552466446187]]",4.832106471896497,83096.7578381009,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5835468758825687,0.3484454764176274,0.06800764769980398,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875087013], [-38642.82937543507, -193.21414687717535, 14389.861914384312], [77285.65875087013, 14389.861914384312, 114.59440083156807]]","[[2.9793913266291264e-06, 2.979418402749341e-06, 2.979397044082654e-06], [2.979418402749341e-06, 2.9794454791156163e-06, 2.9794241202548265e-06], [2.979397044082654e-06, 2.9794241202548265e-06, 2.9794027615471545e-06]]",7.59447962456862,123882.48718434342,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4850943841187333,0.013620712330204083,0.5012849035510626,"[-1.2625775069564449, -1.2625774896877269, -1.2625774992064165]","[[21.323537815363025, -5072.061598926823, 10008.183245099503], [-5072.061598926823, -25.650601166472597, -8600.387557001524], [10008.183245099503, -8600.387557001524, 1.9835134262301324]]","[[0.00038542679068981236, 0.0003854261268585632, 0.0003854259291457773], [0.0003854261268585632, 0.0003854254631402331, 0.000385425265388426], [0.0003854259291457773, 0.000385425265388426, 0.0003854250676641048]]",0.569588678871024,19992.8369748713,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.14236857045315737,0.11618499632591876,0.741446433220924,"[-1.4054000274723433, -1.405400079977366, -1.4054000518952967]","[[24.442840884708517, -7382.150015239404, 14569.249690606084], [-7382.150015239404, -37.114164992093635, -9760.278769656024], [14569.249690606084, -9760.278769656024, 6.103402425548765]]","[[0.00019916792270870408, 0.00019916837129398986, 0.00019916726879238945], [0.00019916837129398986, 0.0001991688200467515, 0.0001991677174508791], [0.00019916726879238945, 0.0001991677174508791, 0.00019916661495057822]]",1.2462606689314686,26908.11116145985,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.19026642099800148,0.44723667954977075,0.36249689945222774,"[-1.7637157026317791, -1.7637157019830987, -1.7637157050785666]","[[8.996593635052363, -20851.227491566817, 40226.992051322835], [-20851.227491566817, -104.74410906124803, -3239.1489509319626], [40226.992051322835, -3239.1489509319626, 45.00894824739348]]","[[0.00044368284579427916, 0.000443682890142852, 0.00044368276011852415], [0.000443682890142852, 0.00044368293449179995, 0.0004436828044670475], [0.00044368276011852415, 0.0004436828044670475, 0.0004436826744435617]]",3.57471039142377,64241.46950941949,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6117966660394728,0.0241671941137462,0.364036139846781,"[-1.2044685449053851, -1.2044685348279136, -1.2044684270873856]","[[19.412066318401155, -4408.462633913057, 8697.382368350847], [-4408.462633913057, -22.421450168204604, -7903.737933320886], [8697.382368350847, -7903.737933320886, 1.3008443571857597]]","[[0.36484631445344134, 0.009662340625328445, 0.3648463115719348], [0.009662340625328445, 0.0011339571198817784, 0.009662341009453906], [0.3648463115719348, 0.009662341009453906, 0.3648463086904488]]",0.6179527894216913,17750.97275055621,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27646395269706514,0.6859927129285212,0.03754333437441369,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.829375434645, 77285.65875087043], [-38642.829375434645, -193.21414687717464, 14389.861914384312], [77285.65875087043, 14389.861914384312, 114.59440083156949]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",10.091495068474376,123882.48718434352,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5746326218005343,0.380948975984575,0.044418402214890663,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875087028], [-38642.82937543535, -193.21414687717606, 14389.861914384312], [77285.65875087028, 14389.861914384312, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.580284523473989,123882.48718434379,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.021337993411328852,0.9096237737188737,0.06903823286979752,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.829375434645, 77285.65875087043], [-38642.829375434645, -193.21414687717464, 14389.861914384312], [77285.65875087043, 14389.861914384312, 114.59440083156949]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",14.665453414006551,123882.48718434352,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7827521103029293,0.20526944541886077,0.01197844427820992,"[-1.6866195261402896, -1.6866196302378376, -1.6866198887892245]","[[4.835871343921383, -30480.724149458638, 28432.116321416634], [-30480.724149458638, -152.4036207472932, 7011.63107674688], [28432.116321416634, 7011.63107674688, 22.980756657173806]]","[[0.0580324237338153, 0.058032416107667864, 0.058032415160068886], [0.058032416107667864, 0.058032408481538816, 0.05803240753392798], [0.058032415160068886, 0.05803240753392798, 0.05803240658633088]]",3.3226689307934594,59776.829001354396,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3786386607978753,0.27289480952323114,0.34846652967889347,"[-1.5662538319113244, -1.5662538244801323, -1.566253826084125]","[[23.155716998193654, -11765.763543986552, 22764.161381274946], [-11765.763543986552, -59.277301317494135, -9064.827723373553], [22764.161381274946, -9064.827723373553, 16.932795174222193]]","[[0.0005461256439173545, 0.0005461258240659549, 0.0005461259426902321], [0.0005461258240659549, 0.0005461260042154348, 0.0005461261228387789], [0.0005461259426902321, 0.0005461261228387789, 0.000546126241464749]]",2.129992154007365,38439.91428639745,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4442723751032411,0.5535833305628363,0.0021442943339225642,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, 0.0, 77285.65875087028], [0.0, -193.21414687717535, 14389.861914383884], [77285.65875087028, 14389.861914383884, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.987436847374988,111177.03947623834,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1200767879345738,0.6744862451110568,0.20543696695436936,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717606, 14389.861914384028], [77285.65875087013, 14389.861914384028, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.3632612154747,123882.48718434363,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.01858383835538051,0.2783842858305917,0.7030318758140278,"[-1.5182326511835296, -1.5182326344933175, -1.5182326785627278]","[[24.280570730507378, -10163.172888833713, 20001.554221711187], [-10163.172888833713, -51.0358971803079, -9637.728728953334], [20001.554221711187, -9637.728728953334, 12.934238345930993]]","[[0.00015427254686916627, 0.00015427273537559394, 0.00015427248494467028], [0.00015427273537559394, 0.00015427292388367375, 0.00015427267345144942], [0.00015427248494467028, 0.00015427267345144942, 0.00015427242302156328]]",1.6172100500140436,34532.29648479778,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.013556325258622886,0.5512038777112453,0.4352397970301317,"[-1.8133306113856398, -1.8133306201861594, -1.8133306363046795]","[[2.4370236843772375, -23897.735094347892, 46351.95219615852], [-23897.735094347892, -119.90907033070997, -649.2028793537941], [46351.95219615852, -649.2028793537941, 55.75649159560854]]","[[0.00031480095254852227, 0.0003148008484168418, 0.0003148009457378207], [0.0003148008484168418, 0.00031480074428749525, 0.0003148008416071734], [0.0003148009457378207, 0.0003148008416071734, 0.0003148009389280895]]",3.840114939180373,73756.83596614549,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.243657156548628,0.2129683964229753,0.5433744470283968,"[-1.4775726360500228, -1.4775726337834219, -1.4775726380889802]","[[24.691399769148603, -9059.12561146593, 17763.30970338293], [-9059.12561146593, -45.57526956326683, -9806.606329826764], [17763.30970338293, -9806.606329826764, 9.983773554849407]]","[[0.0002868489489218073, 0.00028684904502494725, 0.00028684942270093235], [0.00028684904502494725, 0.0002868491411316414, 0.00028684951880744806], [0.00028684942270093235, 0.00028684951880744806, 0.000286849896490704]]",1.5789410899640703,31425.27165813816,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.23561098705937225,0.02655773082513308,0.7378312821154946,"[-1.3374637367724707, -1.3374637397262517, -1.3374637311012338]","[[23.30949777750284, -6142.952901043656, 12142.508915312219], [-6142.952901043656, -30.91803061777476, -9339.279699047722], [12142.508915312219, -9339.279699047722, 3.6361622901502244]]","[[0.00019809475476673547, 0.0028537861328870612, 0.00019809471290456728], [0.0028537861328870612, 0.35130001319869275, 0.0028537933028190913], [0.00019809471290456728, 0.0028537933028190913, 0.00019809467107049646]]",1.4497847497414589,23340.920917539323,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1666085781678159,0.4941357611394243,0.3392556606927599,"[-1.836456893832199, -1.8364568109291584, -1.836456742864823]","[[-1.3551127421145281, -25636.817190247282, 49279.88988339635], [-25636.817190247282, -128.7378064013275, 976.7371227671617], [49279.88988339635, 976.7371227671617, 60.82725362782355]]","[[0.0005430154408720113, 0.0005430152033191504, 0.0005430150367985592], [0.0005430152033191504, 0.0005430149657678912, 0.0005430147992475605], [0.0005430150367985592, 0.0005430147992475605, 0.0005430146327275993]]",4.510011581082475,78571.21732008198,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3145762062308637,0.34881787140894194,0.3366059223601944,"[-1.6661730498153897, -1.6661730768999437, -1.666173062282096]","[[18.16837811020875, -15764.065467043194, 30387.214772054136], [-15764.065467043194, -79.31215652085832, -6964.165549397805], [30387.214772054136, -6964.165549397805, 28.629066117198576]]","[[0.0005138043583859197, 0.00051380440578869, 0.0005138044883440551], [0.00051380440578869, 0.0005138044531923483, 0.0005138045357473127], [0.0005138044883440551, 0.0005138045357473127, 0.0005138046183039988]]",2.7375838767968097,49404.28935866539,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.19049692822291078,0.6223062887099332,0.18719678306715587,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717748, 14389.861914384312], [77285.65875087013, 14389.861914384312, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.780095733063899,123882.48718434368,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3224924318342607,0.23500433172215948,0.4425032364435798,"[-1.5054638575220622, -1.5054638446252753, -1.505463881940048]","[[24.455609924019228, -9831.566001498117, 19180.40725687902], [-9831.566001498117, -49.50287054755158, -9674.344744246426], [19180.40725687902, -9674.344744246426, 11.87536646742764]]","[[0.00039492518242900644, 0.00039492526052395394, 0.00039492524839372694], [0.00039492526052395394, 0.0003949253386205543, 0.00039492532649017183], [0.00039492524839372694, 0.00039492532649017183, 0.0003949253143608594]]",1.7606006444589852,33410.84415664377,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4881697199093458,0.08081332881610431,0.43101695127454986,"[-1.323266871011236, -1.3232669522477154, -1.3232668739616502]","[[22.9714509668705, -5922.757092538511, 11627.67768846198], [-5922.757092538511, -29.949185471532402, -9223.942823737587], [11627.67768846198, -9223.942823737587, 3.2288210098728953]]","[[0.0007585148331651241, 0.0007585153038012766, 0.0007585132715272732], [0.0007585153038012766, 0.0007585157744508794, 0.000758513742150379], [0.0007585132715272732, 0.000758513742150379, 0.0007585117099193999]]",1.137558839329252,22599.28223430246,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
