lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.11882717786861297,0.7062131976737669,0.17495962445762017,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052269]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.02702537830307209,0.6054357171798154,0.3675389045171126,-1.9279177687962956,"[[-6.412926402490626, -10952.950254656884, 21090.510148642494], [-10952.950254656884, -54.94944372026467, 2711.1511848706014], [21090.510148642494, 2711.1511848706014, 28.78236788787021]]",33826.88347613629,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.17376423695639792,0.2630890578091051,0.5631467052344971,-1.5194907013645524,"[[8.086329698661565, -3405.4633628258202, 6676.055813031958], [-3405.4633628258202, -17.118610289568004, -3203.309547448008], [6676.055813031958, -3203.309547448008, 4.331529116425337]]",11526.342228988662,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06843417896213974,0.4739189647332101,0.45764685630465013,-1.7302681479015278,"[[4.255813816022247, -6288.834306498394, 12228.192300020204], [-6288.834306498394, -31.569471991093856, -1614.3167939485536], [12228.192300020204, -1614.3167939485536, 13.00637476178732]]",19579.823008737214,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.20219645607914574,0.11347315293142701,0.6843303909894273,-1.3989686136178918,"[[8.122781424129677, -2418.0915601007414, 4767.972145920431], [-2418.0915601007414, -12.163654640476818, -3244.1202751717487], [4767.972145920431, -3244.1202751717487, 1.9395339715107873]]",8843.658788648067,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.951976467268108,0.00010848940123271145,0.047915043330659275,2.0,"[[-34.67945381009159, 4172.992378188987, 0.0], [4172.992378188987, 20.864961890944844, 13871.781524036616], [0.0, 13871.781524036616, 0.0]]",20486.14200109931,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8324707625050376,0.023564744201375738,0.1439644932935867,1.7863562221027844,"[[-15.37561940211325, 5276.138008432136, -10126.677440191515], [5276.138008432136, 25.779249171044682, 5135.706008717147], [-10126.677440191515, 5135.706008717147, -6.247660403351674]]",17706.67526533367,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.44582737980050174,0.011699099629773004,0.5424735205697253,-1.2758098921879772,"[[7.239862037268763, -1747.408736916034, 3449.112433617438], [-1747.408736916034, -8.827201255627948, -2915.3802050842614], [3449.112433617438, -2915.3802050842614, 0.7352886184069263]]",6848.258326267912,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0013151157188509978,0.9904109243505279,0.008273959930621124,-2.0,"[[0.0, 0.0, 23363.575931226136], [0.0, -64.40471562572512, 0.0], [23363.575931226136, 0.0, 0.0]]",33041.14871725457,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.34928312460039507,0.4233408227191413,0.22737605268046365,-1.8800937265095599,"[[-3.2482366287611697, -9773.826427468499, 18405.647816220742], [-9773.826427468499, -49.161433885606165, 1531.0925335478842], [18405.647816220742, 1531.0925335478842, 23.68141250139839]]",29551.355062628838,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7856930554035871,0.10863449211090313,0.10567245248550972,-1.1262166219737648,"[[5.4715758694778405, -1224.5219588398459, 2413.506558517797], [-1224.5219588398459, -6.380047597554839, -2319.389885836127], [2413.506558517797, -2319.389885836127, 0.32540708592470047]]",5040.649313873783,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.047491411273634716,0.9018382218454939,0.05067036688087155,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250289903], [-12880.943125145022, -64.40471562572512, 4796.620638127962], [25761.886250289903, 4796.620638127962, 38.19813361052269]]",41294.162394780935,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08571412040511418,0.6817893718376011,0.23249650775728475,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.19813361052269]]",41294.16239478135,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.01632188723709013,0.5288626926093355,0.4548154201535743,-1.7802448221476812,"[[2.347217054398598, -7251.568109731252, 14089.00525322501], [-7251.568109731252, -36.38846165195666, -840.7171919252932], [14089.00525322501, -840.7171919252932, 16.198955141388538]]",22440.717924796005,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.233683034277882,0.7426557547305894,0.023661210991528514,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052233]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09674354157227048,0.44513297859974926,0.4581234798279803,-1.7043714534241259,"[[5.070353075221412, -5837.6256962426605, 11355.07869806144], [-5837.6256962426605, -29.311192863671565, -1945.6215174840706], [11355.07869806144, -1945.6215174840706, 11.544956409853668]]",18264.809781005726,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.43948856434948563,0.22013359624903203,0.34037783940148225,-1.4982810604115533,"[[8.17828275375918, -3218.7956776309256, 6237.231408134516], [-3218.7956776309256, -16.241972092221424, -3227.141415350978], [6237.231408134516, -3227.141415350978, 3.76496088582563]]",10925.046031763626,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4067750350523002,0.45178910253348975,0.14143586241421,-2.0,"[[-11.991551595320082, -12880.94312514513, 25761.88625029008], [-12880.94312514513, -64.40471562572493, 4796.620638127995], [25761.88625029008, 4796.620638127995, 38.198133610523044]]",41294.16239478123,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06404455813707825,0.5794351552844993,0.35652028657842255,-1.9129063300942815,"[[-5.3040343961658465, -10527.440179410874, 20251.92087433204], [-10527.440179410874, -52.82509165222571, 2270.778150529864], [20251.92087433204, 2270.778150529864, 27.22227714155956]]",32438.41886029389,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6607187618506908,0.025690723120214847,0.3135905150290943,-1.166324193540238,"[[6.016327596127868, -1346.722709888506, 2661.1850342972907], [-1346.722709888506, -6.873923095369161, -2468.5013453326474], [2661.1850342972907, -2468.5013453326474, 0.35709555497143164]]",5475.236711462483,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.46023999161075113,0.41752788433910343,0.12223212405014533,-2.0,"[[-11.99155159532026, -12880.943125145093, 25761.886250290045], [-12880.943125145093, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052251]]",41294.162394781204,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.03798062390015138,0.8220105292294209,0.1400088468704277,-2.0,"[[-11.99155159531955, -12880.94312514488, 25761.886250290045], [-12880.94312514488, -64.4047156257244, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.1981336105234]]",41294.16239478105,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6018385429206652,0.14601840975024835,0.2521430473290864,-1.370782576025797,"[[7.9802231840041316, -2248.2379369032124, 4348.859952432509], [-2248.2379369032124, -11.425898616681263, -3190.1610829337556], [4348.859952432509, -3190.1610829337556, 1.5467703105449981]]",8263.701683347117,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.21510118976569476,0.0464090855204717,0.7384897247138336,-1.3530722965217972,"[[7.877867223456292, -2134.3281763472532, 4217.179959467643], [-2134.3281763472532, -10.739373923425344, -3153.8369460457893], [4217.179959467643, -3153.8369460457893, 1.3706467617219609]]",8035.762651290435,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10727930044745378,0.4274815201998336,0.4652391793527126,-1.685327336955662,"[[5.599754250151534, -5524.038183537314, 10752.432417636015], [-5524.038183537314, -27.739924996002152, -2162.72825035265], [10752.432417636015, -2162.72825035265, 10.552547294044246]]",17367.07519085191,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.31138890433510474,0.2684023540966199,0.4202087415682752,-1.5444402586433585,"[[7.91959092049499, -3671.220768228558, 7145.69865029631], [-3671.220768228558, -18.479107241363035, -3119.1856490700507], [7145.69865029631, -3119.1856490700507, 5.0000163431578315]]",12187.567833003257,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13694057687873626,0.6154123434321755,0.24764707968908822,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052269]]",41294.16239478114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.03795569101903578,0.10580042511274917,0.856243883868215,-1.4058558626080244,"[[8.149430076527597, -2462.697903764326, 4868.625059296345], [-2462.697903764326, -12.372461506252463, -3254.857247463647], [4868.625059296345, -3254.857247463647, 2.043961530643479]]",8984.720192524272,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.9458500551504829,0.024481378983095888,0.029668565866421148,2.0,"[[-34.679453810091495, 4172.992378188932, -8345.984756377991], [4172.992378188932, 20.864961890944933, 13871.781524036598], [-8345.984756377991, 13871.781524036598, 6.907245959573238]]",23643.032481190683,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0,1.0,0.0,-2.0,"[[0.0, 0.0, 23363.575931226136], [0.0, -64.40471562572512, 0.0], [23363.575931226136, 0.0, 0.0]]",33041.14871725457,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5211941468187788,0.44425184257204303,0.03455401060917822,-2.0,"[[-11.99155159532026, -12880.94312514488, 25761.886250290187], [-12880.94312514488, -64.40471562572476, 4796.6206381281745], [25761.886250290187, 4796.6206381281745, 38.198133610522866]]",41294.16239478125,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.001175959484897237,0.24291180852818894,0.7559122319869139,-1.49166750764837,"[[8.199697442329068, -3137.549568105129, 6184.048098894621], [-3137.549568105129, -15.755492130867665, 0.0], [6184.048098894621, 0.0, 0.0]]",9806.81660041056,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09153133838401763,0.6854417687531301,0.2230268928628522,-2.0,"[[-11.99155159532026, -12880.94312514488, 25761.886250290187], [-12880.94312514488, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.19813361052269]]",41294.16239478126,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.018870317136038674,0.3028126092386269,0.6783170736253344,-1.537158780523363,"[[7.976867359321993, -3578.802576846307, 7037.168195006949], [-3578.802576846307, -17.970490017111196, -3161.7742128422674], [7037.168195006949, -3161.7742128422674, 4.827671873557726]]",12027.184641429887,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3773131395878555,0.2375622842909032,0.3851245761212413,-1.5150719214472042,"[[8.108063473717664, -3374.420217072753, 6558.091031184858], [-3374.420217072753, -17.004338180418888, -3199.0399316758376], [6558.091031184858, -3199.0399316758376, 4.188222349704951]]",11369.196319341267,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4674728259815247,0.34581108401554433,0.186716090002931,-1.8015763002929874,"[[1.1529724892554327, -7909.902986544778, 14740.843290740953], [-7909.902986544778, -39.88388423676792, -205.96806216058638], [14740.843290740953, -205.96806216058638, 17.182466693418164]]",23660.194110223496,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4300731875263228,0.5540172293140865,0.01590958315959064,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052269]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4836178180025603,0.37546824109524984,0.1409139409021898,-1.9789863380392752,"[[-11.410253229883871, -12764.683452057603, 23699.730320686464], [-12764.683452057603, -63.82341726028855, 4597.654855697968], [23699.730320686464, 4597.654855697968, 32.87655986188014]]",38620.08372134765,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4184707535693615,0.5460005061650194,0.03552874026561922,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052233]]",41294.16239478114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.279486024973455,0.34623609724776283,0.3742778777787823,-1.644464136599522,"[[6.536821458021969, -4923.076037479567, 9528.490266003579], [-4923.076037479567, -24.760781474670246, -2530.089435731746], [9528.490266003579, -2530.089435731746, 8.587615086844558]]",15583.99959956784,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.17620168071408118,0.5923303061474815,0.23146801313843723,-2.0,"[[-11.99155159532026, -12880.943125145164, 25761.886250289903], [-12880.943125145164, -64.40471562572547, 4796.620638128033], [25761.886250289903, 4796.620638128033, 38.19813361052233]]",41294.16239478104,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0954234845304498,0.0304988170379049,0.8740776984316453,-1.3592483513730245,"[[7.91800464060195, -2169.201640506877, 4293.212941094211], [-2169.201640506877, -10.903637643144926, -3168.702771679328], [4293.212941094211, -3168.702771679328, 1.4401445082012465]]",8145.904762402831,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08843834635695982,0.6720684685592667,0.23949318508377335,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052233]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06454021074492658,0.6703795392569804,0.265080249998093,-2.0,"[[-11.991551595319905, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572512, 4796.620638128104], [25761.886250289976, 4796.620638128104, 38.19813361052269]]",41294.1623947811,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6486030274366529,0.19892212573004994,0.15247484683329723,-1.4804916905899346,"[[8.224585328371337, -3096.6209398270726, 5809.838033293815], [-3096.6209398270726, -15.797407054995283, -3206.04955380233], [5809.838033293815, -3206.04955380233, 3.2809379622207757]]",10355.88691930659,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.016819579319842126,0.6352155303530778,0.34796489032708,-1.9845333986282105,"[[-11.21616789149833, -12723.714784527047, 24472.8543596765], [-12723.714784527047, -63.62395292226921, 4579.167499598213], [24472.8543596765, 4579.167499598213, 35.07337359695697]]",39542.00286765903,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.026383935435025156,0.045562701643388985,0.9280533629215859,-1.374264269269565,"[[8.005898220231078, -2258.45840154987, 4471.198936051425], [-2258.45840154987, -11.346703346339204, -3201.872887554593], [4471.198936051425, -3201.872887554593, 1.6169895586056526]]",8407.656271958906,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.14080872124345659,0.23082331594162742,0.6283679628149159,-1.4888799848440029,"[[8.207048012386764, -3115.993028318442, 6124.31330295486], [-3115.993028318442, -15.661118292653597, -3260.5197206932244], [6124.31330295486, -3260.5197206932244, 3.586016754287691]]",10756.18683151219,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09498454222447615,0.43704106215212446,0.4679743956233994,-1.6925998840458658,"[[5.405191863927605, -5640.86069151184, 10980.429349659637], [-5640.86069151184, -28.323865669068304, -2083.7966054494573], [10980.429349659637, -2083.7966054494573, 10.926517824093018]]",17704.904504680137,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7896548380267849,0.025473708139608146,0.184871453833607,1.6613613840270351,"[[-7.2683763386439, 5168.117452334186, -10166.949971802736], [5168.117452334186, 25.41261845972791, 2418.9215177670408], [-10166.949971802736, 2418.9215177670408, -9.45755656607916]]",16488.049313202646,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3085805253392767,0.40389278214552243,0.2875266925152008,-1.774229465538835,"[[2.5252101580695907, -7203.243311216631, 13765.505765646218], [-7203.243311216631, -36.224245595478344, -855.033690360436], [13765.505765646218, -855.033690360436, 15.590161519603996]]",22004.896119235535,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.22641564477427728,0.1765568914213463,0.5970274638043764,-1.4455369890695042,"[[8.24057087909491, -2755.3529312578817, 5415.882098058553], [-2755.3529312578817, -13.861060673440662, -3281.309830914907], [5415.882098058553, -3281.309830914907, 2.6926800498887182]]",9766.358228694047,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27761523254939036,0.022321711476791645,0.7000630559738179,-1.3272267972983711,"[[7.692591298408757, -1993.4038570945843, 3939.0834144824535], [-1993.4038570945843, -10.038224605824375, -3084.134076482243], [3939.0834144824535, -3084.134076482243, 1.1165111219892054]]",7616.0358034485225,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1596729216661308,0.41093151167622194,0.4293955666576473,-1.6863182732102913,"[[5.568837085890621, -5546.804388180532, 10772.571807006343], [-5546.804388180532, -27.86391374855004, -2143.6316328599146], [10772.571807006343, -2143.6316328599146, 10.584855941969451]]",17401.779136608417,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09502898772460562,0.18783428790287485,0.7171367243725194,-1.4554625834170785,"[[8.246000353465277, -2831.0982456930133, 5579.30335878325], [-2831.0982456930133, -14.226176971193993, -3284.338437240066], [5579.30335878325, -3284.338437240066, 2.8862270226637676]]",9993.073758548804,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5042172636679202,0.442333568999002,0.053449167333077835,-2.0,"[[-11.99155159532026, -12880.943125144951, 25761.886250290117], [-12880.943125144951, -64.40471562572493, 4796.620638128137], [25761.886250290117, 4796.620638128137, 38.198133610522866]]",41294.1623947812,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.24864277181191097,0.1673639113092827,0.5839933168788063,-1.4372939157364613,"[[8.230515557652662, -2692.388288674028, 5291.236885521488], [-2692.388288674028, -13.547886426177502, -3278.617223967668], [5291.236885521488, -3278.617223967668, 2.5437448219728154]]",9591.204539119683,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3328497098431335,0.03178065866283034,0.6353696314940362,-1.3223025965339932,"[[7.6532158409622575, -1968.1326907822515, 3885.350955383817], [-1968.1326907822515, -9.918671745860674, -3069.907474891824], [3885.350955383817, -3069.907474891824, 1.0723488642423007]]",7535.769275962663,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.604411959011106,0.10043259144384441,0.2951554495450496,-1.3004690095363793,"[[7.458731562501386, -1861.0736326137367, 3633.6411700417148], [-1861.0736326137367, -9.461004326020461, -3007.4474737296164], [3633.6411700417148, -3007.4474737296164, 0.8913422542122795]]",7171.018964521019,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.28097375848121503,0.28712004485836967,0.43190619666041535,-1.5618759786633614,"[[7.76535674417822, -3861.113475902016, 7517.537413689154], [-3861.113475902016, -19.42624830816495, -3054.1512717492124], [7517.537413689154, -3054.1512717492124, 5.53173553885884]]",12708.236712520671,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8700091002398376,0.11368207719023768,0.016308822569924778,-0.9366388112555474,"[[3.2096754210216183, -873.7819107216804, 1692.1599729545455], [-873.7819107216804, -4.540123434685839, -1420.5551656489845], [1692.1599729545455, -1420.5551656489845, 0.5691545970398337]]",3360.0276188040493,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.560705186776189,0.3568742092757997,0.08242060394801119,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572529, 4796.620638128137], [25761.886250290045, 4796.620638128137, 38.19813361052269]]",41294.16239478115,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0001304100208542021,0.04062740125522532,0.9592421887239205,-1.3741355977398484,"[[8.005275967757353, -2257.521230862718, 4470.772893385532], [-2257.521230862718, -11.340302405639235, 0.0], [4470.772893385532, 0.0, 0.0]]",7082.980829492305,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.22357275837469268,0.07527435144289478,0.7011528901824126,-1.3706291238565949,"[[7.984920993215372, -2237.791816287764, 4416.916219713993], [-2237.791816287764, -11.26022651377312, -3193.84902622609], [4416.916219713993, -3193.84902622609, 1.5690087141736697]]",8332.782154127008,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2307504327218371,0.36789852443463705,0.4013510428435258,-1.655983389796365,"[[6.297244453922346, -5085.076462392308, 9861.206638504285], [-5085.076462392308, -25.56186939514209, -2436.929568551385], [9861.206638504285, -2436.929568551385, 9.113726388622467]]",16064.894196973039,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1257942088903155,0.5403951214885648,0.33381066962111966,-1.8955926313183713,"[[-4.105908620070409, -10062.662061480409, 19311.956078034596], [-10062.662061480409, -50.51126787430782, 1799.852717900947], [19311.956078034596, 1799.852717900947, 25.475480959796215]]",30901.452838111964,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5107007093661186,0.43998629369579195,0.04931299693808953,-2.0,"[[-11.991551595320082, -12880.943125145059, 25761.886250290012], [-12880.943125145059, -64.40471562572529, 4796.620638128137], [25761.886250290012, 4796.620638128137, 38.19813361052269]]",41294.16239478113,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2510088700640118,0.39576396524663593,0.3532271646893522,-1.7122427861832825,"[[4.812093969242248, -5999.75675735056, 11574.483863430238], [-5999.75675735056, -30.159752083798175, -1815.3052297425274], [11574.483863430238, -1815.3052297425274, 11.902239800245518]]",18615.13514022471,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4836666511662228,0.1752532066934881,0.3410801421402891,-1.4351704621357386,"[[8.226924624160326, -2685.9732470683894, 5218.839205654895], [-2685.9732470683894, -13.573648227963808, -3268.247101837396], [5218.839205654895, -3268.247101837396, 2.484537977858281]]",9500.768716971088,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0748183234786181,0.7066522083256638,0.21852946819571817,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572476, 4796.620638128033], [25761.886250290187, 4796.620638128033, 38.19813361052269]]",41294.1623947813,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.03328871614057791,0.4975846266577358,0.46912665720168634,-1.744753015689724,"[[3.752318564095347, -6552.2413677933855, 12746.783811479716], [-6552.2413677933855, -32.884608199974785, -1412.2788186228872], [12746.783811479716, -1412.2788186228872, 13.887551723756708]]",20367.00960429278,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1660757197769003,0.3362582988826255,0.4976659813404742,-1.5934018874363438,"[[7.401514356945604, -4225.475220680614, 8250.543653258937], [-4225.475220680614, -21.23381830904787, -2908.274584230419], [8250.543653258937, -2908.274584230419, 6.609528980360757]]",13739.31928036188,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7737085478686653,0.007498900014577279,0.2187925521167574,1.6372059275400235,"[[-6.027974176421846, 5097.856855543323, 0.0], [5097.856855543323, 25.13656847037653, 2040.5133737085766], [0.0, 2040.5133737085766, -9.834868296642751]]",7765.593577053126,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4500098524133089,0.19912739484496186,0.3508627527417291,-1.4688391614763545,"[[8.241251735407218, -2955.943736739606, 5739.451840524019], [-2955.943736739606, -14.921609075932807, -3263.4404532515046], [5739.451840524019, -3263.4404532515046, 3.119293005617063]]",10230.259483287924,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4214532963477275,0.052692502825150235,0.5258542008271223,-1.3167986453015534,"[[7.607006454569598, -1940.5284884393568, 3822.2716789511587], [-1940.5284884393568, -9.795663243016861, -3054.146665045039], [3822.2716789511587, -3054.146665045039, 1.0240329701116213]]",7443.561095183826,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
